t,x1(t),x2(t),y1(t),y2(t),def(t)
11.1200647354126,-9.27026271820068,-10.7701597213745,0.77674812078476,0.776132941246033,0.0479420636647535
11.1400651931763,-9.26938343048096,-10.769344329834,0.7767294049263,0.776111662387848,0.0477950479431814
11.1600656509399,-9.26838111877441,-10.7682781219482,0.776701867580414,0.776081621646881,0.0476274099576183
11.1800661087036,-9.26712894439697,-10.7670888900757,0.77666562795639,0.776042878627777,0.0474179671363651
11.2000665664673,-9.26571655273438,-10.7656898498535,0.776620805263519,0.775995552539825,0.0471816927742143
11.220067024231,-9.26412487030029,-10.7641010284424,0.77656763792038,0.77593982219696,0.0469154006905778
11.2400674819946,-9.26235198974609,-10.7623281478882,0.776506245136261,0.775875926017761,0.0466187794422877
11.2600679397583,-9.26039695739746,-10.7603740692139,0.776436924934387,0.775804102420807,0.0462916619352694
11.280068397522,-9.25826263427734,-10.7582387924194,0.776359856128693,0.775724530220032,0.0459345368501278
11.3000688552856,-9.25594997406006,-10.7559261322021,0.776275336742401,0.77563750743866,0.0455475558041982
11.3200693130493,-9.25346088409424,-10.7534370422363,0.776183664798737,0.775543332099915,0.045131048016884
11.340069770813,-9.25083541870117,-10.7507352828979,0.776085138320923,0.77544230222702,0.0446917009665006
11.3600702285767,-9.24796867370605,-10.7479295730591,0.775980055332184,0.775334715843201,0.0442119961311279
11.3800706863403,-9.24495601654053,-10.7449293136597,0.775868713855743,0.775220930576324,0.0437078651187998
11.400071144104,-9.24178028106689,-10.7417554855347,0.77575159072876,0.775101184844971,0.0431764398673378
11.4200716018677,-9.23847770690918,-10.738377571106,0.775628864765167,0.774976074695587,0.042623781787476
11.4400720596313,-9.23494338989258,-10.7349042892456,0.775501132011414,0.774845778942108,0.0420323633165282
11.460072517395,-9.23127365112305,-10.7312469482422,0.775368630886078,0.774710774421692,0.0414182804434837
11.4800729751587,-9.22745132446289,-10.727427482605,0.775231838226318,0.774571478366852,0.0407786680465354
11.5000734329224,-9.22351360321045,-10.7234134674072,0.775091052055359,0.774428308010101,0.0401197438543216
11.520073890686,-9.21935558319092,-10.7193164825439,0.774946928024292,0.774281561374664,0.0394239813777276
11.5400743484497,-9.21507358551025,-10.7150468826294,0.774799704551697,0.774131834506989,0.0387074750205321
11.5600748062134,-9.21065139770508,-10.7106275558472,0.774649858474731,0.773979544639587,0.0379675184823584
11.5800752639771,-9.20608901977539,-10.7060651779175,0.774497866630554,0.773825109004974,0.0372041203113825
11.6000757217407,-9.20138835906982,-10.7013645172119,0.774344205856323,0.773668885231018,0.0364175955543132
11.6200761795044,-9.19655323028564,-10.6965293884277,0.774189233779907,0.773511469364166,0.0356085812498897
11.6400766372681,-9.1915864944458,-10.6915636062622,0.774033486843109,0.773353219032288,0.0347775663223147
